change_id,tags
158_change7,-Cohesion|+Coupling|-Complexity|+Size|+WordsInDiscussion|-WordsPerComment|HighChangeSet|MajorContributor
158_change6,-Cohesion|+Complexity|+Size|+WordsInDiscussion|-WordsPerComment|HighChangeSet|MajorContributor
158_change5,-Cohesion|+Coupling|+Complexity|+Size|HighHunksCount|+Contributor|MajorContributor
158_change4,-Coupling|-Complexity|-Size|LowCodeChurn|+Contributor|MinorContributor
158_change3,+NumPullRequests|LowChangeSet|LowCodeChurn|+Contributor|MinorContributor
158_change2,+Cohesion|+Complexity|+Size|LowChangeSet|LowCodeChurn|MinorContributor
158_change1,-Cohesion|-Coupling|+Complexity|+Size|HighChangeSet|HighCodeChurn|MajorContributor
159_change25,+Cohesion|+NumPullRequests|MajorContributor
159_change24,+Size|LowCodeChurn|+Contributor|MinorContributor
159_change23,LowCodeChurn|+Contributor|MinorContributor
159_change22,-Cohesion|-Size|MinorContributor
159_change21,-Cohesion|+Coupling|+Complexity|+Size|HighHunksCount|+Contributor|MajorContributor
159_change20,-Cohesion|+Complexity|+Size|HighCodeChurn|MinorContributor
159_change19,-Cohesion|+Coupling|+Size|HighHunksCount|MajorContributor
159_change18,MajorContributor
159_change17,MajorContributor
159_change16,+Coupling|MajorContributor
159_change15,+Coupling|+Complexity|+Size|MajorContributor
159_change14,-Cohesion|+Coupling|+Complexity|+Size|+WordsInDiscussion|+WordsPerComment|MajorContributor
159_change13,-Cohesion|-Coupling|+Complexity|+Size|+NumPullRequests|HighChangeSet|HighCodeChurn|+Contributor|MajorContributor
159_change12,-Cohesion|+Complexity|+Size|MajorContributor
159_change11,+Coupling|+Size|LowChangeSet|LowCodeChurn|MajorContributor
159_change10,LowChangeSet|LowCodeChurn|MajorContributor
159_change9,LowChangeSet|LowCodeChurn|MajorContributor
159_change8,-Coupling|-Size|LowChangeSet|LowCodeChurn|MajorContributor
